TCGA-62-A472-01A.11	PTPRF;TP53;CACNA1I;MAP1A;	CAV1_DOWN;MMRN1_DOWN;PLAU_UP;PTPRM_DOWN;BDNF_DOWN;ERBB4_DOWN;SPTB_UP;AQP1_DOWN;ATF3_DOWN;CABLES1_DOWN;CDC14A_DOWN;DHCR24_DOWN;DUSP1_DOWN;GADD45B_DOWN;KLF4_DOWN;KLF6_DOWN;MAPK10_DOWN;MKI67_UP;MNDA_DOWN;NFATC4_UP;P2RX1_DOWN;PEG3_DOWN;PLAGL1_DOWN;PMAIP1_UP;RRM2_UP;S100A4_DOWN;S100A8_DOWN;SESN1_DOWN;SORT1_DOWN;TBX2_DOWN;TBXAS1_DOWN;TFRC_DOWN;TOP2A_UP;AQP4_DOWN;RYR2_DOWN;MCM4_UP;APH1B_DOWN;NOTCH4_DOWN;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;AQP5_DOWN;DMD_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;LPL_DOWN;C8B_DOWN;C7_DOWN;CFP_DOWN;	NID1_DOWN;PTPRA_DOWN;PTPRD_DOWN;SHC2_DOWN;FBLN1_DOWN;CNN1_DOWN;CTGF_DOWN;ELN_DOWN;FMOD_DOWN;GAS1_DOWN;PTGIS_DOWN;PTRF_DOWN;TAGLN_DOWN;TIMP3_DOWN;LMOD1_DOWN;MYL9_DOWN;TGFB1I1_DOWN;CRIM1_DOWN;CYR61_DOWN;SPON1_DOWN;TGFBR3_DOWN;DCN_DOWN;EFEMP2_DOWN;PALLD_DOWN;MYH10_DOWN;ENG_DOWN;PLSCR4_DOWN;TP53_DOWN;MAP1B_DOWN;GPM6B_DOWN;VLDLR_DOWN;CD36_DOWN;LDLR_DOWN;LRPAP1_DOWN;CD9_DOWN;HSD11B1_DOWN;LDLRAP1_DOWN;CD59_DOWN;CD81_DOWN;CD82_DOWN;HBEGF_DOWN;TSPAN4_DOWN;	4_50_42	544.513320570671	282.603757900367
TCGA-50-5936-01A.10	ROBO1;	ROBO2_DOWN;SLIT3_DOWN;MGP_DOWN;	-;	1_3_0	16.7549074345646	10.7368340659312
TCGA-50-5936-01A.5	GUCY2C;PRKG1;	NPR1_DOWN;PRKG2_DOWN;PRKCE_DOWN;	GUCY1A3_DOWN;	2_3_1	19.1297141348073	14.3938451187091
TCGA-44-7661-01A.21	TG;	PDIA4_UP;	P4HB_UP;P4HA2_UP;PDIA6_UP;	1_1_3	18.8087160578194	8.40968123323812
TCGA-44-7661-01A.23	NOS1;MKI67;MCM10;COL22A1;KRAS;TP53;PRKCZ;PTEN;EXO1;LRP1;ATXN1;MCM6;PRKCB;FGF23;PCDHGC5;APC;HIPK2;PAK3;	KRAS_UP;MKI67_UP;CBX3_UP;MCM4_UP;MCM6_UP;ITGA2_UP;ITGB4_UP;ITGB6_UP;LAMB3_UP;LAMC2_UP;EPHB2_UP;FGFR2_DOWN;FGFR3_DOWN;NF1_UP;TFG_UP;PAK1_UP;BRCA1_UP;BRCC3_UP;CCNG2_UP;CSE1L_UP;EI24_UP;EIF2AK2_UP;FHL2_UP;IFI16_UP;IGFBP3_UP;KPNA2_UP;LIG1_UP;MSH2_UP;NFYA_UP;NME1_UP;PMAIP1_UP;PRKDC_UP;RNF34_UP;RRM2_UP;STEAP3_UP;TDG_UP;TGFA_UP;TK1_UP;TOP2A_UP;TP53I3_UP;TYMS_UP;UBE2K_UP;VCAN_UP;COL5A2_UP;PLAU_UP;CDH1_UP;MSH6_UP;MDK_UP;RRM1_UP;H2AFZ_UP;DHFR_UP;PARD3_UP;CDH3_UP;JUP_UP;PIP5K1B_DOWN;CDH26_DOWN;FAT1_UP;PCDH7_UP;AGRN_UP;CTTN_UP;	LAMA3_UP;LAMB1_UP;EFNB2_UP;RALB_UP;BMP1_UP;NCL_UP;POLD1_UP;FEN1_UP;RAD9A_UP;DKC1_UP;NSUN2_UP;GAPDH_UP;CHAF1A_UP;RFC2_UP;RFC3_UP;RFC5_UP;TOPBP1_UP;EIF4A3_UP;LYAR_UP;NOP2_UP;PES1_UP;ENO1_UP;GPI_UP;PGK1_UP;PKM2_UP;TPI1_UP;BAZ1B_UP;TCERG1_UP;GNL3_UP;PWP1_UP;BOP1_UP;FBL_UP;PDCD11_UP;CALR_UP;ETV7_UP;ABCE1_UP;UTP15_UP;WDR36_UP;FTSJ1_UP;GAR1_UP;NOLC1_UP;KRR1_UP;PARD6G_UP;INPP4B_UP;MLLT3_UP;LIMK1_UP;	18_60_46	633.017571879072	266.976305866836
TCGA-44-7661-01A.16	VEGFC;	FIGF_DOWN;	VEGFC_UP;	1_1_1	9.76436274267613	5.01418002809016
TCGA-44-7661-01A.9	TTN;	TNNC1_DOWN;	-;	1_1_0	4.85173545189115	3.05654021053274
TCGA-44-7661-01A.12	ADAMTS12;	ADAM8_UP;	-;	1_1_0	8.2811486209466	4.73593390485509
TCGA-44-7661-01A.8	ADD1;	SPTB_UP;	-;	1_1_0	3.67524795152965	3.67524795152965
TCGA-44-7661-01A.24	NRXN3;	NLGN2_UP;	-;	1_1_0	14.740836076951	1.95516677910926
TCGA-35-4122-01A.1	ANK3;	ANK3_DOWN;	-;	1_1_0	4.52643246153589	2.61714510960162
TCGA-35-4122-01A.46	PCDHB15;PCDH11Y;PCDHGC5;PCDH18;	CDH13_DOWN;CDH3_UP;CDH5_DOWN;DCHS1_DOWN;PCDH9_DOWN;PCDHA12_DOWN;PCDHGB6_DOWN;PCDHGB7_DOWN;PCDHGC3_DOWN;SVEP1_DOWN;	-;	4_10_0	37.4402301586507	31.008143681459
TCGA-35-4122-01A.23	VLDLR;LRP2;	LPL_DOWN;PAFAH1B3_UP;PLAU_UP;APBB1_DOWN;APBB2_DOWN;MDK_UP;	LRP1_DOWN;LRP2_DOWN;	2_6_2	55.5141267713024	23.2349222325208
TCGA-35-4122-01A.44	PLXNA4;	SEMA6A_DOWN;SEMA6D_DOWN;PLXNB1_DOWN;	PLXNA2_DOWN;	1_3_1	25.334029014811	15.3101711902324
TCGA-35-4122-01A.40	EBF2;	ZNF423_DOWN;	EBF1_DOWN;	1_1_1	9.17339873036317	5.01055203779553
TCGA-35-4122-01A.49	UTRN;ACTN4;CARD8;COL17A1;NCOR2;AKT2;FRYL;COL11A2;PPP2R5D;FN1;TNC;GAPDHS;PCNA;CACNA1E;GRIN2B;RIPK1;TP53;TNNI1;PAK4;CEBPA;NFKBIB;SLC25A6;MAG;KIF1B;SH2D3C;LYN;MLL;SCN1B;PRKG1;IRS1;TBX5;USF2;RYR1;RASGRP4;USH2A;OCRL;SPTBN4;	UTRN_DOWN;DMD_DOWN;LAMC2_UP;LAMC3_DOWN;PGM5_DOWN;COL4A3_DOWN;COL4A4_DOWN;COL4A5_DOWN;ITGA8_DOWN;LIMS2_DOWN;LMO7_DOWN;MEGF9_DOWN;NTN4_DOWN;PIP5K1B_DOWN;SPTBN1_DOWN;PRKCE_DOWN;FHL2_UP;CAV1_DOWN;THRB_DOWN;ERBB4_DOWN;FGFR2_DOWN;FGFR3_DOWN;FGFR4_DOWN;GAB2_DOWN;EPHB2_UP;MCM4_UP;ANGPT1_DOWN;FIGF_DOWN;TEK_DOWN;CNTN1_DOWN;PTPRB_DOWN;CNTN6_DOWN;NFASC_DOWN;GHR_DOWN;NME1_UP;H2AFZ_UP;TOP2A_UP;MCM6_UP;KPNA2_UP;UBE2A_UP;CBX3_UP;UBE2K_UP;COPS5_UP;COPS3_UP;COPS6_UP;CACNA2D2_DOWN;RASGRF1_DOWN;RYR2_DOWN;CACNA1C_DOWN;CACNA1D_DOWN;GRIA1_DOWN;EIF2AK2_UP;BDNF_DOWN;CABLES1_DOWN;CSE1L_UP;DHCR24_DOWN;HIPK2_DOWN;PEG3_DOWN;PERP_UP;PMAIP1_UP;RNF34_UP;RRM2_UP;TBX2_DOWN;TFRC_DOWN;TGFA_UP;TK1_UP;TYMS_UP;XPC_DOWN;NOTCH4_DOWN;TBX3_DOWN;TBX4_DOWN;EPAS1_DOWN;DES_DOWN;PRKG2_DOWN;TMOD1_DOWN;TNNC1_DOWN;TPM1_UP;TTN_DOWN;NPR1_DOWN;CACNA1H_DOWN;	SNTB2_DOWN;MAGI1_DOWN;SPTAN1_DOWN;JAM2_DOWN;NCOR2_DOWN;AKT2_UP;FAF1_UP;WNK1_DOWN;PTPN13_DOWN;SLC12A2_DOWN;STK39_UP;ADCY9_DOWN;AATK_DOWN;ADCY4_DOWN;FRYL_DOWN;APC_DOWN;RAP1B_UP;ARVCF_DOWN;CNTNAP1_DOWN;GAPDH_UP;GPD1L_DOWN;BPGM_UP;ENO1_UP;GPI_UP;PGK1_UP;RAB2A_UP;TPI1_UP;PPIF_UP;PWP1_UP;BLZF1_UP;PPIA_UP;PPIE_UP;FEN1_UP;PPIB_UP;MLL_DOWN;PCNA_UP;RPN1_UP;MYST1_UP;RNF2_UP;PCGF6_UP;SUMO2_UP;ERH_UP;TIMP1_UP;UBA2_UP;UBA3_UP;ARL6IP5_UP;PTMA_UP;RAD18_UP;SUB1_UP;PHB2_UP;ACTR3_UP;TAF1_DOWN;ARPC1A_UP;ARPC3_UP;ARPC5_UP;CAPZA1_UP;LY96_UP;PRKCZ_DOWN;P2RX4_UP;PRKG1_DOWN;NCK1_UP;POLR1C_UP;POLR1E_UP;PTRF_DOWN;TAF1C_DOWN;SLC25A6_UP;SLC25A5_UP;ABCE1_UP;RNASEL_DOWN;SH2D3C_DOWN;CACNB1_DOWN;CACNB4_DOWN;	37_80_72	960.440013614632	399.428144948512
TCGA-35-4122-01A.45	RECQL4;SLIT2;ROBO2;	ROBO2_DOWN;SLIT2_DOWN;SLIT3_DOWN;ROBO4_DOWN;	-;	3_4_0	16.7711580273685	14.1405462868709
TCGA-55-8616-01A.35	CDH12;TFR2;MLLT4;CTNNA2;PCDH10;MMP16;PCDH18;CDH10;LRP1B;NCOA2;COL15A1;CHRM1;KCNA1;CACNA1E;KRAS;FLNA;TP53;KCNH1;CNTNAP1;PAK4;ITGB8;COL20A1;RIPK2;RXRG;	CDH13_DOWN;CDH3_UP;CDH5_DOWN;PCDH12_DOWN;PCDH17_DOWN;PCDH9_DOWN;PCDHA12_DOWN;PCDHGB7_DOWN;TFRC_DOWN;EPHB2_UP;JUP_UP;MMP15_UP;NR3C1_DOWN;THRB_DOWN;CAV1_DOWN;ITGAL_DOWN;LAMC3_DOWN;LIMS2_DOWN;NTN4_DOWN;PAK6_UP;KCNAB1_DOWN;CNTN1_DOWN;CNTN6_DOWN;PTPRB_DOWN;GRB7_UP;TEK_DOWN;EFNB2_DOWN;CACNA2D2_DOWN;RASGRF1_DOWN;RASGRP4_DOWN;DOK2_DOWN;COL9A2_UP;AQP1_DOWN;KLF4_DOWN;MNDA_DOWN;NME1_UP;PRKDC_UP;S100A4_DOWN;S100A8_DOWN;TFAP2C_UP;TOP2A_UP;AQP4_DOWN;LPL_DOWN;OLR1_DOWN;	PCDH18_DOWN;NRXN3_DOWN;CHRM1_DOWN;KCNA3_DOWN;TLR4_DOWN;	24_44_5	255.322470682074	145.005276957492
TCGA-55-8616-01A.33	PLXNB3;	SEMA6A_DOWN;	-;	1_1_0	6.73715270414071	3.55105753097403
TCGA-55-8616-01A.26	FRYL;	MCM4_UP;	-;	1_1_0	2.5267744073346	2.5267744073346
TCGA-55-8616-01A.2	DRD2;	GRIA1_DOWN;	-;	1_1_0	13.6910641812312	3.91588660344176
TCGA-55-8616-01A.1	ADAMTS2;	ADAM8_UP;	-;	1_1_0	4.77171071338495	2.6967377221218
TCGA-55-8616-01A.23	PI4KB;PLCB1;	PIP5K1B_DOWN;	PLCB1_DOWN;	2_1_1	36.0087973550381	6.21233127897558
TCGA-55-8616-01A.13	NEB;TTN;	TNNC1_DOWN;	-;	2_1_0	3.35016460193656	3.35016460193656
TCGA-55-8616-01A.29	RYR2;RYR1;	BST1_DOWN;FKBP1B_DOWN;P2RX7_DOWN;	-;	2_3_0	7.90675373911449	7.90675373911449
TCGA-55-8616-01A.20	FGF10;	FGF7_DOWN;	KL_DOWN;	1_1_1	8.73874513998463	6.35617176689108
TCGA-55-1596-01A.72	ACTN2;IKZF3;EPHA7;JAK2;SMARCC2;RYR2;IGF1R;CDT1;TRPC1;STAT5B;NUMA1;CACNB1;SUPT16H;JUP;ITGA2B;GAB3;DSCAM;ACTA1;GRIN2B;GRB7;CD4;TP53;NCAM1;PTPRK;ERBB2;UBR5;THBS2;ITGAV;CNTNAP1;TP53BP1;PLCD3;GLIS3;ITSN1;RARA;MYH8;PAPPA;PAPPA2;MED1;KCNH4;DUSP3;PIK3C2B;BRCA1;IFNG;MCM6;LRP1B;INPP5D;TCAP;MDM2;STAT3;SMARCA4;PRIM2;CHRM2;VWA2;VWF;COL11A1;USH2A;CACNA1S;GRIN2A;AKAP6;VLDLR;C6;SPTA1;FAT1;PCDH12;PCDH15;CDH9;	COL4A3_DOWN;COL4A4_DOWN;COL4A5_DOWN;COL9A2_UP;DES_DOWN;ITGA8_DOWN;LAMC3_DOWN;LIMS2_DOWN;LMO7_DOWN;MEGF9_DOWN;NTN4_DOWN;PIP5K1B_DOWN;TMOD1_DOWN;TNNC1_DOWN;UTRN_DOWN;VIM_DOWN;SPTBN1_DOWN;PRKCE_DOWN;DOK2_DOWN;GAB2_DOWN;ANGPT1_DOWN;PAK1_UP;TEK_DOWN;EPHB2_UP;BRCA1_UP;ERBB2_UP;GHR_DOWN;MDK_UP;PIK3R5_DOWN;RYR2_DOWN;P2RX1_DOWN;P2RX7_DOWN;RYR1_DOWN;SRI_UP;EMP3_DOWN;FIGF_DOWN;VEGFC_DOWN;FGFR1_DOWN;FGFR2_DOWN;FGFR3_DOWN;EPAS1_DOWN;ERBB4_DOWN;CAV1_DOWN;MCM4_UP;MCM6_UP;GRIA1_DOWN;TRPC6_DOWN;PRKG2_DOWN;GAB3_DOWN;KPNA2_UP;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;TOP2A_UP;JUP_UP;CDH5_DOWN;APH1B_DOWN;PTPRM_DOWN;ARHGEF6_DOWN;GRB7_UP;EFNB1_DOWN;EFNB2_DOWN;PTPRB_DOWN;CNTN6_DOWN;KCNAB1_DOWN;NFASC_DOWN;NOTCH4_DOWN;ABCB1_DOWN;AIFM2_UP;AQP1_DOWN;BDNF_DOWN;CABLES1_DOWN;CX3CL1_DOWN;DNAJA3_UP;DUSP1_DOWN;EI24_UP;EIF2AK2_UP;KLF6_DOWN;MAPK10_DOWN;MKI67_UP;MNDA_DOWN;NDN_DOWN;NME1_UP;NQO1_UP;PEG3_DOWN;PLAGL1_DOWN;REXO2_UP;RRM2_UP;S100A4_DOWN;S100A8_DOWN;SESN1_DOWN;TBX2_DOWN;TBXAS1_DOWN;TFAP2C_UP;TK1_UP;TRIM22_DOWN;XPC_DOWN;AQP4_DOWN;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;PAFAH1B3_UP;MMRN1_DOWN;LIMD1_DOWN;SEMA6A_DOWN;SEMA6D_DOWN;APBB1_DOWN;APBB2_DOWN;PDIA4_UP;PDE4D_DOWN;LPL_DOWN;C7_DOWN;C8B_DOWN;APOC2_DOWN;CFP_DOWN;CDH13_DOWN;CDH23_DOWN;CTNNAL1_DOWN;DCHS1_DOWN;PCDH9_DOWN;PCDHA12_DOWN;PCDHB16_DOWN;PCDHGA12_DOWN;PCDHGB5_DOWN;PCDHGB7_DOWN;PCDHGC3_DOWN;SVEP1_DOWN;	FLNA_DOWN;FN1_DOWN;MAGI1_DOWN;SPTAN1_DOWN;JAM2_DOWN;JAM3_DOWN;PPP2R1B_UP;PRKCB_DOWN;SMARCA4_DOWN;FYN_DOWN;JAK2_DOWN;CD4_DOWN;CISH_DOWN;IRS1_DOWN;MED1_UP;CD38_UP;FGF14_DOWN;IGF2_DOWN;TGFA_DOWN;CEBPA_DOWN;GPC3_DOWN;IGFBP6_DOWN;NOV_DOWN;CTGF_DOWN;CYR61_DOWN;TGFBR3_DOWN;ENG_DOWN;ETS1_DOWN;MMP28_DOWN;PVRL1_UP;RAB8B_DOWN;PVRL3_DOWN;RAB5C_UP;RHOB_DOWN;COL6A6_DOWN;PARVG_DOWN;TLN2_DOWN;VWF_DOWN;RXRG_DOWN;GSN_DOWN;FHL1_DOWN;EPHB6_DOWN;CNTN1_UP;NRCAM_DOWN;IL16_DOWN;CD37_DOWN;CD52_DOWN;GMFG_DOWN;LAPTM5_DOWN;LCP1_DOWN;MFNG_DOWN;ISG20_UP;SLA_DOWN;ALOX5AP_DOWN;CECR1_DOWN;DOCK2_DOWN;ALOX5_DOWN;LST1_DOWN;ANTXR1_DOWN;S100A9_DOWN;GLIS3_DOWN;NFATC2_DOWN;HBEGF_DOWN;LTBP3_DOWN;TOPBP1_UP;RAD9A_UP;DKC1_UP;FEN1_UP;RFC3_UP;RFC5_UP;POLD3_UP;POLD4_UP;H2AFX_UP;MRE11A_UP;OBFC2B_UP;NEDD9_DOWN;NKX2-1_DOWN;MICAL1_DOWN;SH2D3C_DOWN;GATA6_DOWN;PTRF_DOWN;INPP4B_UP;PLXNA2_DOWN;KLF2_DOWN;DUSP3_UP;DUSP6_DOWN;FANCG_UP;XRCC3_UP;PDIA3_UP;PDIA6_UP;TAP1_UP;CLU_DOWN;	66_127_92	1445.17477399208	682.287299337845
TCGA-55-1596-01A.23	ADAMTS8;ADAMTS1;	ADAMTS8_DOWN;ADAMTS1_DOWN;	-;	2_2_0	10.6491384546536	7.84205123771425
TCGA-55-1596-01A.50	DCC;	NTN1_DOWN;SLIT2_DOWN;ROBO2_DOWN;ROBO4_DOWN;SLIT3_DOWN;	-;	1_5_0	29.8635903116162	19.5233530046978
TCGA-55-1596-01A.64	CD24;	SELP_DOWN;	-;	1_1_0	43.5362386188562	3.52355108254882
TCGA-55-1596-01A.14	RIT1;	RGL1_DOWN;	-;	1_1_0	1.76298506449823	1.76298506449823
TCGA-55-1596-01A.24	GRM3;	GRASP_DOWN;	-;	1_1_0	18.0086325735773	3.61167193000713
TCGA-75-6207-01A.7	AHRR;	EPAS1_DOWN;	ARNT2_DOWN;	1_1_1	5.50027996069359	5.50027996069359
TCGA-75-6207-01A.1	KALRN;	EPHB2_UP;	-;	1_1_0	5.06849757703365	3.10106263744309
TCGA-75-6207-01A.13	PRSS3;	PARD3_UP;	-;	1_1_0	22.1178837678129	1.98135160320531
TCGA-75-6207-01A.14	JAK2;IRS4;COL9A1;MYC;TP53;EGFR;ANGPT1;ARID1A;F5;VLDLR;	BRCA1_UP;GHR_DOWN;MAPK10_DOWN;CAV1_DOWN;ITGA8_DOWN;ITGAL_DOWN;LAMB3_UP;LAMC3_DOWN;LIMS2_DOWN;NTN4_DOWN;NME1_UP;TBX2_DOWN;KPNA2_UP;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;ABCB1_DOWN;AQP1_DOWN;BDNF_DOWN;BRCC3_UP;CEBPZ_UP;DHCR24_DOWN;DNAJA3_UP;DUSP1_DOWN;EIF2AK2_UP;GAMT_UP;MKI67_UP;NDN_DOWN;NTHL1_UP;P2RX1_DOWN;PEG3_DOWN;PRKDC_UP;RNF34_UP;RRM2_UP;S100A4_DOWN;SESN1_DOWN;SNRPN_DOWN;SORT1_DOWN;TFAP2C_UP;TK1_UP;TOP2A_UP;TRIM22_DOWN;AQP4_DOWN;CBX3_UP;MCM4_UP;APH1B_DOWN;H2AFZ_UP;DMD_DOWN;PAFAH1B3_UP;CDH1_UP;EPS8_UP;ERBB4_DOWN;FIGF_DOWN;GAB3_DOWN;TNC_UP;FGFR1_DOWN;FGFR2_DOWN;FGFR3_DOWN;FGFR4_DOWN;ANGPT1_DOWN;PTPRB_DOWN;TEK_DOWN;CNTN1_DOWN;CNTN6_DOWN;NFASC_DOWN;PLAU_UP;LPL_DOWN;C8B_DOWN;	EGFR_UP;IL2RG_DOWN;CAD_UP;RCC1_UP;ATIC_UP;CTPS_UP;GMPS_UP;ASNS_UP;PRPS2_UP;PPAT_UP;MTHFD1L_UP;HPRT1_UP;UMPS_UP;MTHFD2_UP;SUPT16H_UP;TRIM28_UP;CHAF1A_UP;CIAO1_UP;BAZ1B_UP;BTG2_DOWN;HLTF_UP;EREG_UP;FGF14_DOWN;F10_DOWN;PROS1_DOWN;F11_DOWN;SERPINF2_DOWN;CFD_DOWN;CLU_DOWN;	10_68_29	492.353131050358	266.166817737334
TCGA-75-6207-01A.4	KCNQ3;	PRKG2_DOWN;TRPC6_DOWN;	-;	1_2_0	12.1890098800897	9.97359195292984
TCGA-55-8507-01A.67	PCDHAC2;CDH22;PCDH11X;CELSR2;PCDH11Y;PCDH15;CDH18;PCDHGC5;	PCDHAC2_DOWN;CDH13_DOWN;PCDH9_DOWN;PCDHA12_DOWN;SVEP1_DOWN;	-;	8_5_0	12.9930866944925	12.9930866944925
TCGA-55-8507-01A.21	HLA-DRB1;	MBP_DOWN;	JAK2_DOWN;	1_1_1	7.44499719044766	3.5254326175133
TCGA-55-8507-01A.71	EPHA7;PIK3C3;CREBBP;LAMB4;IRS4;COL4A4;RELN;TIAM1;PTPRH;CNTN1;TRPC6;ARHGEF12;GIPC1;JMJD1C;COL22A1;FGF10;ACTA1;MYL1;ANGPT4;ITGA8;TP53;EPHA3;F12;ESR1;ITGAV;CHRM3;SHC1;NEB;LRP1;COL1A2;GJD2;TTN;ITGA2;EPHB2;COL6A3;TNR;APP;COL4A1;COL11A1;LAMA1;PRKCB;ADCY8;CHRM2;SRCAP;	EFNA1_UP;FGFR4_DOWN;PRKCE_DOWN;KLF4_DOWN;KPNA2_UP;PYGO2_UP;KLF6_DOWN;CAV1_DOWN;COL4A5_DOWN;COL9A2_UP;ITGA8_DOWN;LIMS2_DOWN;MAPK10_DOWN;MEGF9_DOWN;NTN4_DOWN;PAFAH1B3_UP;GHR_DOWN;CNTN1_DOWN;CNTN6_DOWN;TRPC6_DOWN;PRKG2_DOWN;ARHGEF6_DOWN;BDNF_DOWN;THRB_DOWN;DMD_DOWN;TNNC1_DOWN;TEK_DOWN;CX3CL1_DOWN;MKI67_UP;RRM2_UP;TK1_UP;TOP2A_UP;MCM4_UP;PTPRM_DOWN;ANGPT1_DOWN;FIGF_DOWN;NEBL_DOWN;NPR1_DOWN;PRNP_DOWN;	PRKCB_DOWN;KL_DOWN;COL6A6_DOWN;PVRL3_DOWN;	44_39_4	249.012860861297	119.111401524139
TCGA-55-8507-01A.70	CACNA1I;RYR2;GRIN2C;GRIN2B;CACNA1B;GRIN2A;GRIA4;RYR3;	RYR1_DOWN;P2RX7_DOWN;GRIA1_DOWN;	-;	8_3_0	14.3344950443452	10.2579489071514
TCGA-55-8507-01A.68	DSC2;DSC3;	PKP3_UP;	-;	2_1_0	2.0643327192225	2.0643327192225
TCGA-55-8507-01A.2	ADAMTS1;	ADAMTS1_DOWN;ADAMTS8_DOWN;	-;	1_2_0	6.02796433661373	6.02796433661373
TCGA-55-8507-01A.14	VCAN;	KAL1_DOWN;	-;	1_1_0	5.56730111842271	3.77507220843517
TCGA-55-8507-01A.69	HSPG2;	MMRN1_DOWN;	-;	1_1_0	14.4574918675709	3.06074787669605
TCGA-55-8507-01A.56	SLIT2;ROBO1;	SLIT2_DOWN;ROBO2_DOWN;	-;	2_2_0	6.19592779552505	6.19592779552505
TCGA-55-8507-01A.43	LRRC4C;	NTNG1_DOWN;	-;	1_1_0	3.69599142542793	3.69599142542793
TCGA-55-8507-01A.62	APOB;TG;	PDIA4_UP;	P4HB_UP;	2_1_1	8.74991718376351	4.64416843258476
TCGA-50-6597-01A.17	SRGAP1;	ROBO2_DOWN;SLIT2_DOWN;SLIT3_DOWN;ROBO4_DOWN;	ROBO1_DOWN;SRGAP2_DOWN;	1_4_2	40.3609767195885	22.1139713702871
TCGA-50-6597-01A.2	ADAMTS1;	ADAMTS1_DOWN;ADAMTS8_DOWN;	-;	1_2_0	10.1576340049551	10.1576340049551
